id,tweetid,guid,link,author,title,description,pubdate,source,favorite_count,retweet_count,lang,quoted_text,tweet_type,in_reply_to_screen_name,in_reply_to_user_id,in_reply_to_status_id,retweeted_screen_name,retweeted_user_id,retweeted_status_id,user_id,profile_image_url,user_statuses_count,user_friends_count,user_followers_count,user_created_at,user_bio,user_location,user_verified,
30,1461320227375878151,"https://twitter.com/indrzhr/statuses/1461320227375878151","https://twitter.com/indrzhr/statuses/1461320227375878151","indrzhr","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points.  #SERBA1RBSALE 3.409","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points.  #SERBA1RBSALE 3.409","2021-11-18 08:07:46","Twitter Web App",0,0,"in","","reply","GrabID",2322081114,1459823424050712582,"",0,0,468350183,"https://pbs.twimg.com/profile_images/1461194113345220615/Se5jk7y4_normal.jpg",44534,558,1734,"2012-01-19 07:58:09","wish me luck😇🙏","","",
31,1461320198284185601,"https://twitter.com/SyazzaTajul/statuses/1461320198284185601","https://twitter.com/SyazzaTajul/statuses/1461320198284185601","SyazzaTajul","RT @kyootifyou: Dah grab jjajang belum? 👀✨  Korang jangan risau kalau tak tau macam mana nak masak jjajang.  Ikut je provided instructions…","Dah grab jjajang belum? 👀✨  Korang jangan risau kalau tak tau macam mana nak masak jjajang.  Ikut je provided instructions kat belakang packaging, okii 🧐 https://t.co/85NVKB26Nk","2021-11-18 08:07:39","Twitter for Android",0,31,"in","","retweet","",0,0,"kyootifyou",1302508496731082754,1461282066952122368,1350042592445009920,"https://pbs.twimg.com/profile_images/1383838591483203596/MQ4pAy-0_normal.jpg",46178,1076,3927,"2021-01-15 06:30:19","| Mellow Crunch 🦖🍫| Gwiyomi 🍓| To order click blue link 👇🏻 personal acc: @ljtzys ig: syazza.street","","",
32,1461320155909091331,"https://twitter.com/indrzhr/statuses/1461320155909091331","https://twitter.com/indrzhr/statuses/1461320155909091331","indrzhr","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points.  #SERBA1RBSALE 3.408","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points.  #SERBA1RBSALE 3.408","2021-11-18 08:07:29","Twitter Web App",0,0,"in","","reply","GrabID",2322081114,1459823424050712582,"",0,0,468350183,"https://pbs.twimg.com/profile_images/1461194113345220615/Se5jk7y4_normal.jpg",44534,558,1734,"2012-01-19 07:58:09","wish me luck😇🙏","","",
33,1461320087470632964,"https://twitter.com/indrzhr/statuses/1461320087470632964","https://twitter.com/indrzhr/statuses/1461320087470632964","indrzhr","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points.  #SERBA1RBSALE 3.407","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points.  #SERBA1RBSALE 3.407","2021-11-18 08:07:13","Twitter Web App",0,0,"in","","reply","GrabID",2322081114,1459823424050712582,"",0,0,468350183,"https://pbs.twimg.com/profile_images/1461194113345220615/Se5jk7y4_normal.jpg",44534,558,1734,"2012-01-19 07:58:09","wish me luck😇🙏","","",
34,1461319958621605893,"https://twitter.com/indrzhr/statuses/1461319958621605893","https://twitter.com/indrzhr/statuses/1461319958621605893","indrzhr","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points.  #SERBA1RBSALE 3.406","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points.  #SERBA1RBSALE 3.406","2021-11-18 08:06:42","Twitter Web App",0,0,"in","","reply","GrabID",2322081114,1459823424050712582,"",0,0,468350183,"https://pbs.twimg.com/profile_images/1461194113345220615/Se5jk7y4_normal.jpg",44534,558,1734,"2012-01-19 07:58:09","wish me luck😇🙏","","",
35,1461319893509296130,"https://twitter.com/SyazzaTajul/statuses/1461319893509296130","https://twitter.com/SyazzaTajul/statuses/1461319893509296130","SyazzaTajul","RT @munchieluna: Korang taktahu nak beli makanan apa untuk kudap kudap? Why not korang grab ✨Popcorn caramel homemade✨ ni  Dahh lah murah s…","Korang taktahu nak beli makanan apa untuk kudap kudap? Why not korang grab ✨Popcorn caramel homemade✨ ni  Dahh lah murah small pack Rm20 je😍😍 tapi percaya lah yang small pack tu confirm tak cukup🤣 https://t.co/uItSXa1ITy","2021-11-18 08:06:27","Twitter for Android",0,35,"in","","retweet","",0,0,"munchieluna",1231568537946210304,1461300376771072002,1350042592445009920,"https://pbs.twimg.com/profile_images/1383838591483203596/MQ4pAy-0_normal.jpg",46178,1076,3927,"2021-01-15 06:30:19","| Mellow Crunch 🦖🍫| Gwiyomi 🍓| To order click blue link 👇🏻 personal acc: @ljtzys ig: syazza.street","","",
36,1461319825767034881,"https://twitter.com/indrzhr/statuses/1461319825767034881","https://twitter.com/indrzhr/statuses/1461319825767034881","indrzhr","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points.  #SERBA1RBSALE 3.405","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points.  #SERBA1RBSALE 3.405","2021-11-18 08:06:11","Twitter Web App",0,0,"in","","reply","GrabID",2322081114,1459823424050712582,"",0,0,468350183,"https://pbs.twimg.com/profile_images/1461194113345220615/Se5jk7y4_normal.jpg",44534,558,1734,"2012-01-19 07:58:09","wish me luck😇🙏","","",
37,1461319790438465538,"https://twitter.com/mtun97/statuses/1461319790438465538","https://twitter.com/mtun97/statuses/1461319790438465538","mtun97","RT @sszahrr: 2. Eleano Kimono   Eleano Kimono ni masa first released MEMANG TAK CUKUP. So bila dah restock balik ni ramai grab sebab 1st re…","2. Eleano Kimono   Eleano Kimono ni masa first released MEMANG TAK CUKUP. So bila dah restock balik ni ramai grab sebab 1st released tu ramai siap booked dulu sebab tu dalam sehari dua dah sold out🤣btw Eleano Kimono ni ada 3 colour. Size from S to XXL  P/s: more to standard size https://t.co/fyHCFX3uGp","2021-11-18 08:06:02","Twitter for Android",0,46,"in","","retweet","",0,0,"sszahrr",1343222628996149253,1456578958347030534,215181465,"https://pbs.twimg.com/profile_images/1437269984728662022/K7Ls8NW3_normal.jpg",47736,1683,1622,"2010-11-13 01:07:10","Grab your latok now! https://t.co/xpZelEEzRb","","",
38,1461319752589078528,"https://twitter.com/indrzhr/statuses/1461319752589078528","https://twitter.com/indrzhr/statuses/1461319752589078528","indrzhr","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points.  #SERBA1RBSALE 3.404","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points.  #SERBA1RBSALE 3.404","2021-11-18 08:05:53","Twitter Web App",0,0,"in","","reply","GrabID",2322081114,1459823424050712582,"",0,0,468350183,"https://pbs.twimg.com/profile_images/1461194113345220615/Se5jk7y4_normal.jpg",44534,558,1734,"2012-01-19 07:58:09","wish me luck😇🙏","","",
39,1461319670162620418,"https://twitter.com/indrzhr/statuses/1461319670162620418","https://twitter.com/indrzhr/statuses/1461319670162620418","indrzhr","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points.  #SERBA1RBSALE 3.403","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points.  #SERBA1RBSALE 3.403","2021-11-18 08:05:34","Twitter Web App",0,0,"in","","reply","GrabID",2322081114,1459823424050712582,"",0,0,468350183,"https://pbs.twimg.com/profile_images/1461194113345220615/Se5jk7y4_normal.jpg",44534,558,1734,"2012-01-19 07:58:09","wish me luck😇🙏","","",
40,1461319601451528193,"https://twitter.com/indrzhr/statuses/1461319601451528193","https://twitter.com/indrzhr/statuses/1461319601451528193","indrzhr","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points.  #SERBA1RBSALE 3.402","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points.  #SERBA1RBSALE 3.402","2021-11-18 08:05:17","Twitter Web App",0,0,"in","","reply","GrabID",2322081114,1459823424050712582,"",0,0,468350183,"https://pbs.twimg.com/profile_images/1461194113345220615/Se5jk7y4_normal.jpg",44534,558,1734,"2012-01-19 07:58:09","wish me luck😇🙏","","",
41,1461319464473927689,"https://twitter.com/indrzhr/statuses/1461319464473927689","https://twitter.com/indrzhr/statuses/1461319464473927689","indrzhr","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points.  #SERBA1RBSALE 3.401","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points.  #SERBA1RBSALE 3.401","2021-11-18 08:04:44","Twitter Web App",0,0,"in","","reply","GrabID",2322081114,1459823424050712582,"",0,0,468350183,"https://pbs.twimg.com/profile_images/1461194113345220615/Se5jk7y4_normal.jpg",44534,558,1734,"2012-01-19 07:58:09","wish me luck😇🙏","","",
42,1461319459507879938,"https://twitter.com/merilca/statuses/1461319459507879938","https://twitter.com/merilca/statuses/1461319459507879938","merilca","@busifess ready layout scenery basic &amp; moodboard, start from 2k - 3k / each nih murce kan😍 GRAB IT FAST!! bisa langsung ketuk dm ku yaa✨  💰dana or gopay only 💌ava jpg + png https://t.co/sgrbREkE2y","@busifess ready layout scenery basic &amp; moodboard, start from 2k - 3k / each nih murce kan😍 GRAB IT FAST!! bisa langsung ketuk dm ku yaa✨  💰dana or gopay only 💌ava jpg + png https://t.co/sgrbREkE2y","2021-11-18 08:04:43","Twitter for Android",0,0,"in","","reply","busifess",1335180684759994370,1461318296691568640,"",0,0,1023530416056094721,"https://pbs.twimg.com/profile_images/1454742645457129473/4fsKgq67_normal.jpg",22569,33,309,"2018-07-29 07:27:22","𝙗𝙪𝙨𝙞𝙣𝙚𝙨𝙨 𝙥𝙪𝙧𝙥𝙤𝙨𝙚  — this your caca from @teaxjus 🍬 i\'ll be serve you kindly🌷 and happily💖 for more information pls contact me on main account✨","back up","",
43,1461319419099901955,"https://twitter.com/miinjeongie/statuses/1461319419099901955","https://twitter.com/miinjeongie/statuses/1461319419099901955","miinjeongie","@nadilaland Kdd gojek/grab :(","@nadilaland Kdd gojek/grab :(","2021-11-18 08:04:34","Twitter for iPhone",0,0,"in","","reply","nadilaland",1162511062194720768,1461319326477086725,"",0,0,2397635322,"https://pbs.twimg.com/profile_images/1455430044017299458/0bkoP8is_normal.jpg",1805,171,187,"2014-03-19 06:34:32","","","",
44,1461319373528829956,"https://twitter.com/indrzhr/statuses/1461319373528829956","https://twitter.com/indrzhr/statuses/1461319373528829956","indrzhr","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points.  #SERBA1RBSALE 3.400","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points.  #SERBA1RBSALE 3.400","2021-11-18 08:04:23","Twitter Web App",0,0,"in","","reply","GrabID",2322081114,1459823424050712582,"",0,0,468350183,"https://pbs.twimg.com/profile_images/1461194113345220615/Se5jk7y4_normal.jpg",44534,558,1734,"2012-01-19 07:58:09","wish me luck😇🙏","","",
45,1461319350296596480,"https://twitter.com/benyapjm/statuses/1461319350296596480","https://twitter.com/benyapjm/statuses/1461319350296596480","benyapjm","@afqaffy rahman grab kat luar!! ding dong!! https://t.co/6tJnCLAaEG","@afqaffy rahman grab kat luar!! ding dong!! https://t.co/6tJnCLAaEG","2021-11-18 08:04:17","Twitter Web App",2,0,"in","","reply","afqaffy",729732481432227841,1461310290780246017,"",0,0,1349567838277623808,"https://pbs.twimg.com/profile_images/1459006484319137795/BxO-J73Q_normal.jpg",4909,802,877,"2021-01-13 23:03:46","Tech Enthusiast | Professional Retweeter | RCN #135 | SuperlativeSS #1998 https://t.co/nwZzqlq5u4","","",
46,1461319324140924935,"https://twitter.com/merilca/statuses/1461319324140924935","https://twitter.com/merilca/statuses/1461319324140924935","merilca","@lariesmanis hii diliat dulu yukk ready layout scenery basic &amp; moodboard, start from 2k - 3k / each nih murce kan😍 GRAB IT FAST!! bisa langsung ketuk dm ku yaa✨  💰dana or gopay only 💌ava jpg + png https://t.co/sgrbREkE2y","@lariesmanis hii diliat dulu yukk ready layout scenery basic &amp; moodboard, start from 2k - 3k / each nih murce kan😍 GRAB IT FAST!! bisa langsung ketuk dm ku yaa✨  💰dana or gopay only 💌ava jpg + png https://t.co/sgrbREkE2y","2021-11-18 08:04:11","Twitter for Android",0,0,"in","","reply","lariesmanis",1279042914711003137,1461318479286472708,"",0,0,1023530416056094721,"https://pbs.twimg.com/profile_images/1454742645457129473/4fsKgq67_normal.jpg",22569,33,309,"2018-07-29 07:27:22","𝙗𝙪𝙨𝙞𝙣𝙚𝙨𝙨 𝙥𝙪𝙧𝙥𝙤𝙨𝙚  — this your caca from @teaxjus 🍬 i\'ll be serve you kindly🌷 and happily💖 for more information pls contact me on main account✨","back up","",
47,1461319309846667266,"https://twitter.com/EvanBonar4/statuses/1461319309846667266","https://twitter.com/EvanBonar4/statuses/1461319309846667266","EvanBonar4","@GrabID Sampai detik ini masih eror grabdriver/akun penupang, masa udah 3 hari masih gangguan, perhatikan nasib driver yg gak ada pemasukan, giliran pinjaman dari julo melalui grab telat ditelpon debt colector sampai lebih 100x sehari","@GrabID Sampai detik ini masih eror grabdriver/akun penupang, masa udah 3 hari masih gangguan, perhatikan nasib driver yg gak ada pemasukan, giliran pinjaman dari julo melalui grab telat ditelpon debt colector sampai lebih 100x sehari","2021-11-18 08:04:08","Twitter for Android",0,0,"in","","reply","GrabID",2322081114,1460610041866698754,"",0,0,1458336502354636800,"https://pbs.twimg.com/profile_images/1458336594327339010/aRZNkIRi_normal.png",4,3,0,"2021-11-10 02:31:53","","","",
48,1461319256402915331,"https://twitter.com/indrzhr/statuses/1461319256402915331","https://twitter.com/indrzhr/statuses/1461319256402915331","indrzhr","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points.  #SERBA1RBSALE 3.399","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points.  #SERBA1RBSALE 3.399","2021-11-18 08:03:55","Twitter Web App",0,0,"in","","reply","GrabID",2322081114,1459823424050712582,"",0,0,468350183,"https://pbs.twimg.com/profile_images/1461194113345220615/Se5jk7y4_normal.jpg",44534,558,1734,"2012-01-19 07:58:09","wish me luck😇🙏","","",
49,1461319225046298628,"https://twitter.com/shaniaz_/statuses/1461319225046298628","https://twitter.com/shaniaz_/statuses/1461319225046298628","shaniaz_","RT @kyootifyou: Dah grab jjajang belum? 👀✨  Korang jangan risau kalau tak tau macam mana nak masak jjajang.  Ikut je provided instructions…","Dah grab jjajang belum? 👀✨  Korang jangan risau kalau tak tau macam mana nak masak jjajang.  Ikut je provided instructions kat belakang packaging, okii 🧐 https://t.co/85NVKB26Nk","2021-11-18 08:03:47","Twitter for iPhone",0,31,"in","","retweet","",0,0,"kyootifyou",1302508496731082754,1461282066952122368,1432675533288927237,"https://pbs.twimg.com/profile_images/1432675778357968898/-Lf6Hnbw_normal.jpg",7391,265,287,"2021-08-31 08:04:10","","","",
50,1461319192955670528,"https://twitter.com/bxnnytiq/statuses/1461319192955670528","https://twitter.com/bxnnytiq/statuses/1461319192955670528","bxnnytiq","RT @sszahrr: 2. Eleano Kimono   Eleano Kimono ni masa first released MEMANG TAK CUKUP. So bila dah restock balik ni ramai grab sebab 1st re…","2. Eleano Kimono   Eleano Kimono ni masa first released MEMANG TAK CUKUP. So bila dah restock balik ni ramai grab sebab 1st released tu ramai siap booked dulu sebab tu dalam sehari dua dah sold out🤣btw Eleano Kimono ni ada 3 colour. Size from S to XXL  P/s: more to standard size https://t.co/fyHCFX3uGp","2021-11-18 08:03:40","Twitter for Android",0,46,"in","","retweet","",0,0,"sszahrr",1343222628996149253,1456578958347030534,2223433434,"https://pbs.twimg.com/profile_images/1453968452268400652/3rNvwZki_normal.jpg",8053,374,634,"2013-11-30 12:09:06","𝐈𝐧 𝐭𝐡𝐞 𝐦𝐢𝐝𝐬𝐭 𝐨𝐟 𝐭𝐡𝐚𝐭 𝐝𝐢𝐟𝐟𝐢𝐜𝐮𝐥𝐭𝐲, 𝐭𝐫𝐲 𝐭𝐨 𝐟𝐢𝐧𝐝 𝐭𝐡𝐚𝐭 𝐬𝐦𝐚𝐥𝐥 𝐡𝐚𝐩𝐩𝐢𝐧𝐞𝐬𝐬✨ -𝕵𝖊𝖔𝖓 𝕵𝖚𝖓𝖌𝖐𝖔𝖔𝖐","Welcome to my Euphoria","",
51,1461319177831165957,"https://twitter.com/indrzhr/statuses/1461319177831165957","https://twitter.com/indrzhr/statuses/1461319177831165957","indrzhr","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points.  #SERBA1RBSALE 3.398","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points.  #SERBA1RBSALE 3.398","2021-11-18 08:03:36","Twitter Web App",0,0,"in","","reply","GrabID",2322081114,1459823424050712582,"",0,0,468350183,"https://pbs.twimg.com/profile_images/1461194113345220615/Se5jk7y4_normal.jpg",44534,558,1734,"2012-01-19 07:58:09","wish me luck😇🙏","","",
